,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1356,12.0,data12,Economic and working conditions,E07000072,Epping Forest,101.5405,101.2567,100.9686,101.9603,105.3861,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.8456000000000046,3.4257999999999953
1370,12.0,data12,Economic and working conditions,E07000073,Harlow,96.5993,98.86128,98.68224,97.47302,97.58907,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.9897700000000071,0.11605000000000132
1384,12.0,data12,Economic and working conditions,E07000074,Maldon,104.0604,104.9708,103.0632,101.8049,106.9795,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.9191000000000003,5.174599999999998
1398,12.0,data12,Economic and working conditions,E07000075,Rochford,105.6506,109.2478,105.2197,106.7663,111.3769,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.726300000000009,4.610600000000005
1412,12.0,data12,Economic and working conditions,E07000076,Tendring,97.05186,96.98929,97.48911,99.34835,98.68887,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.6370099999999894,-0.6594800000000021
1426,12.0,data12,Economic and working conditions,E07000077,Uttlesford,108.3391,112.6967,108.3399,105.1123,112.1251,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.7860000000000014,7.012799999999999
1440,12.0,data12,Economic and working conditions,E07000078,Cheltenham,103.3438,105.353,109.842,109.6881,108.4809,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,5.137100000000004,-1.2072000000000003
1454,12.0,data12,Economic and working conditions,E07000079,Cotswold,105.7954,108.9552,112.7601,109.3331,111.9967,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,6.201300000000003,2.6636000000000024
1468,12.0,data12,Economic and working conditions,E07000080,Forest of Dean,100.8258,102.6966,102.8616,104.1715,103.6774,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.851600000000005,-0.4940999999999889
1482,12.0,data12,Economic and working conditions,E07000081,Gloucester,99.49465,102.1839,104.1784,104.8754,103.8348,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.340150000000008,-1.0405999999999977
1496,12.0,data12,Economic and working conditions,E07000082,Stroud,106.7689,108.6348,110.1979,109.9313,111.8443,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,5.075400000000002,1.913000000000011
1510,12.0,data12,Economic and working conditions,E07000083,Tewkesbury,104.027,104.9316,109.3572,109.0956,106.5025,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.4754999999999967,-2.593100000000007
1524,12.0,data12,Economic and working conditions,E07000084,Basingstoke and Deane,107.2269,107.2459,110.4502,110.6244,111.1312,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.9043000000000063,0.5068000000000126
1538,12.0,data12,Economic and working conditions,E07000085,East Hampshire,105.9503,105.5972,107.4105,109.1153,112.8107,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.8603999999999985,3.6953999999999922
1552,12.0,data12,Economic and working conditions,E07000086,Eastleigh,107.8855,106.0949,105.8209,104.5524,107.6079,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.2775999999999925,3.055499999999995
1566,12.0,data12,Economic and working conditions,E07000087,Fareham,108.6072,108.177,112.8712,108.4448,113.8211,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.213899999999995,5.3763000000000005
