,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
2729,13.0,data13,Living conditions,E07000194,Lichfield,106.5466,106.2361,106.9166,107.0917,106.6931,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.14650000000000318,-0.39860000000000184
2743,13.0,data13,Living conditions,E07000195,Newcastle-under-Lyme,103.9656,105.2446,105.6932,106.6119,104.55,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.5844000000000023,-2.0619000000000085
2757,13.0,data13,Living conditions,E07000196,South Staffordshire,108.4381,109.1999,111.3264,111.8822,110.7934,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,2.3552999999999997,-1.088799999999992
2771,13.0,data13,Living conditions,E07000197,Stafford,106.4692,105.4629,109.6961,110.6488,109.9018,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,3.4325999999999937,-0.7469999999999999
2785,13.0,data13,Living conditions,E07000198,Staffordshire Moorlands,111.1405,111.5442,113.9423,114.1303,111.3409,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.2004000000000019,-2.7894000000000005
2799,13.0,data13,Living conditions,E07000199,Tamworth,101.2404,98.70873,101.387,103.3958,101.621,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.38060000000000116,-1.774799999999999
2813,13.0,data13,Living conditions,E07000200,Babergh,109.4061,107.7755,110.4268,110.5051,110.2312,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.8251000000000062,-0.2738999999999976
2827,13.0,data13,Living conditions,E07000202,Ipswich,89.85131,90.45512,91.34687,91.66666,93.77585,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.9245400000000075,2.1091900000000123
2841,13.0,data13,Living conditions,E07000203,Mid Suffolk,111.5081,112.1049,111.6298,112.2912,112.054,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.5459000000000032,-0.2372000000000014
2855,13.0,data13,Living conditions,E07000207,Elmbridge,97.69131,96.59146,96.51762,96.69441,97.98383,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.2925199999999961,1.2894199999999927
