,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1,1.0,data1,Mental health,E06000001,Hartlepool,103.4532,100.415,99.42041,95.47699,97.7974,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-5.655799999999999,2.3204099999999954
15,1.0,data1,Mental health,E06000002,Middlesbrough,84.48023,84.73137,86.69449,83.68112,84.15198,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-0.32825000000001125,0.4708599999999876
29,1.0,data1,Mental health,E06000003,Redcar and Cleveland,95.4519,91.6659,95.17763,92.13182,88.40553,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-7.046369999999996,-3.726290000000006
43,1.0,data1,Mental health,E06000004,Stockton-on-Tees,91.32897,94.28048,97.85862,95.10074,95.87198,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,4.543009999999995,0.7712399999999917
57,1.0,data1,Mental health,E06000005,Darlington,94.36821,94.76322,93.33558,93.01569,93.31788,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-1.0503300000000024,0.30218999999999596
71,1.0,data1,Mental health,E06000006,Halton,94.94369,93.9069,93.80422,90.84674,86.52633,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-8.417360000000002,-4.320409999999995
85,1.0,data1,Mental health,E06000007,Warrington,94.10415,96.40594,98.48968,99.39962,94.01221,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.09194000000000813,-5.387410000000003
99,1.0,data1,Mental health,E06000008,Blackburn with Darwen,94.1727,92.66179,94.22063,94.76941,96.99289,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.8201899999999966,2.2234800000000092
113,1.0,data1,Mental health,E06000009,Blackpool,78.62353,81.90684,81.09913,85.36899,82.18594,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,3.56241,-3.1830499999999944
127,1.0,data1,Mental health,E06000010,Kingston upon Hull,97.16456,91.42816,92.3756,90.67172,90.29884,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-6.865719999999996,-0.372879999999995
141,1.0,data1,Mental health,E06000011,East Riding of Yorkshire,108.512,105.2294,105.2128,101.7363,97.57535,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-10.93665,-4.16095
155,1.0,data1,Mental health,E06000012,North East Lincolnshire,100.8216,104.4722,101.8273,99.87631,96.93277,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-3.8888299999999987,-2.9435399999999987
169,1.0,data1,Mental health,E06000013,North Lincolnshire,105.183,106.835,107.6277,102.4524,97.92135,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-7.261650000000003,-4.531049999999993
183,1.0,data1,Mental health,E06000014,York,91.03648,93.00097,92.91594,94.47624,95.42981,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,4.393330000000006,0.9535699999999991
197,1.0,data1,Mental health,E06000015,Derby,95.86909,94.74742,98.40679,95.64395,96.42063,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.5515400000000028,0.7766799999999989
211,1.0,data1,Mental health,E06000016,Leicester,99.60815,97.58416,99.79354,103.3494,101.1274,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.5192499999999995,-2.2220000000000084
225,1.0,data1,Mental health,E06000017,Rutland,118.3505,121.7392,113.1332,115.1402,115.7338,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.6166999999999945,0.5936000000000092
239,1.0,data1,Mental health,E06000018,Nottingham,93.08106,95.37234,94.91579,94.59779,90.26871,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.812349999999995,-4.329080000000005
253,1.0,data1,Mental health,E06000019,Herefordshire,99.3018,99.42556,96.99965,97.16178,96.91755,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.3842499999999944,-0.2442299999999875
267,1.0,data1,Mental health,E06000020,Telford and Wrekin,97.88458,98.98193,96.35559,96.05896,95.25274,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.631839999999997,-0.8062199999999962
281,1.0,data1,Mental health,E06000021,Stoke-on-Trent,91.30716,94.85933,94.92143,89.01218,88.26939,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-3.0377699999999948,-0.7427899999999994
295,1.0,data1,Mental health,E06000022,Bath and North East Somerset,98.97915,99.13022,97.88183,95.6735,95.93915,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-3.0400000000000063,0.2656499999999937
309,1.0,data1,Mental health,E06000023,Bristol,89.23295,88.77828,90.80088,88.43707,87.33251,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-1.9004400000000032,-1.1045600000000064
323,1.0,data1,Mental health,E06000024,North Somerset,98.05039,98.8919,95.45565,91.22737,92.45614,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-5.594249999999988,1.2287700000000115
337,1.0,data1,Mental health,E06000025,South Gloucestershire,101.6864,102.7654,102.3575,98.54398,94.47225,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-7.214150000000004,-4.071730000000002
351,1.0,data1,Mental health,E06000026,Plymouth,91.48791,90.6718,91.86704,90.49796,87.47689,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-4.011020000000002,-3.021070000000009
365,1.0,data1,Mental health,E06000027,Torbay,84.79439,84.7021,82.77783,80.585,82.04879,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.7456000000000103,1.463790000000003
379,1.0,data1,Mental health,E06000030,Swindon,94.64264,93.61705,93.92619,90.31587,92.80934,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-1.8332999999999942,2.493470000000002
393,1.0,data1,Mental health,E06000031,Peterborough,98.31549,97.24977,96.65769,96.03643,95.39952,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.9159700000000015,-0.6369100000000003
407,1.0,data1,Mental health,E06000032,Luton,104.6635,101.6092,102.7501,105.5173,104.5972,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.06629999999999825,-0.920100000000005
421,1.0,data1,Mental health,E06000033,Southend-on-Sea,101.4056,103.3201,102.8657,100.3396,96.38745,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-5.018150000000006,-3.952150000000003
435,1.0,data1,Mental health,E06000034,Thurrock,108.809,105.8209,103.0558,103.1233,109.4543,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.645300000000006,6.331000000000003
449,1.0,data1,Mental health,E06000035,Medway,93.95702,96.43944,97.88196,98.32679,99.34492,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.387900000000002,1.0181299999999993
463,1.0,data1,Mental health,E06000036,Bracknell Forest,103.9499,105.7864,103.0039,101.7719,101.915,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.0348999999999933,0.143100000000004
477,1.0,data1,Mental health,E06000037,West Berkshire,108.6008,107.2604,103.8414,101.8759,100.9151,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-7.685700000000011,-0.9608000000000061
491,1.0,data1,Mental health,E06000038,Reading,93.72742,94.44937,96.93593,96.22525,94.95612,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.2287000000000035,-1.269130000000004
505,1.0,data1,Mental health,E06000039,Slough,102.2587,102.7237,105.6618,101.4737,106.9321,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.673400000000001,5.458400000000012
519,1.0,data1,Mental health,E06000040,Windsor and Maidenhead,108.8617,104.126,104.4261,101.8282,104.2565,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-4.605199999999996,2.4283000000000072
533,1.0,data1,Mental health,E06000041,Wokingham,108.8602,108.7203,105.6659,106.3129,105.8161,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.0441000000000003,-0.49679999999999325
547,1.0,data1,Mental health,E06000042,Milton Keynes,103.6376,106.9492,105.7068,105.2171,103.5046,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.13300000000000978,-1.7125000000000057
561,1.0,data1,Mental health,E06000043,Brighton and Hove,84.37702,84.70247,85.87945,86.49089,86.10586,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.7288400000000053,-0.3850299999999862
