,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1617,7.0,data7,Children and young people,E07000091,New Forest,105.884,112.4378,111.4235,113.1329,111.1946,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.310599999999994,-1.9383000000000123
1631,7.0,data7,Children and young people,E07000092,Rushmoor,100.4362,108.2042,108.3395,105.7997,108.0091,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,7.572900000000004,2.2094000000000023
1645,7.0,data7,Children and young people,E07000093,Test Valley,111.0755,114.3591,117.3676,117.2416,112.9856,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.9101,-4.256
1659,7.0,data7,Children and young people,E07000094,Winchester,114.7144,120.7516,123.9164,118.7693,121.8061,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,7.091700000000003,3.0367999999999995
1673,7.0,data7,Children and young people,E07000095,Broxbourne,102.5157,101.7088,107.0293,109.2197,108.9737,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.457999999999998,-0.24600000000000932
1687,7.0,data7,Children and young people,E07000096,Dacorum,105.4194,108.5513,108.7195,109.8035,109.4069,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.987499999999997,-0.3966000000000065
1701,7.0,data7,Children and young people,E07000098,Hertsmere,109.0571,109.9006,111.0902,112.34,114.3502,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.2930999999999955,2.0101999999999975
1715,7.0,data7,Children and young people,E07000099,North Hertfordshire,107.4865,108.7175,112.5217,114.5498,116.2805,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,8.793999999999997,1.7306999999999988
1729,7.0,data7,Children and young people,E07000102,Three Rivers,111.726,115.9083,118.8196,120.56,115.8141,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.088099999999997,-4.745900000000006
1743,7.0,data7,Children and young people,E07000103,Watford,103.0845,108.5058,111.9435,111.0779,113.4084,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,10.323899999999995,2.3305000000000007
1757,7.0,data7,Children and young people,E07000105,Ashford,98.51268,102.0053,105.2088,104.4758,102.723,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.210319999999996,-1.7528000000000077
1771,7.0,data7,Children and young people,E07000106,Canterbury,101.1899,104.8743,102.9355,106.4225,102.8931,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.7032000000000096,-3.5293999999999954
1785,7.0,data7,Children and young people,E07000107,Dartford,103.1205,108.9641,109.8717,107.1811,109.6709,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.550399999999996,2.4898000000000025
1799,7.0,data7,Children and young people,E07000108,Dover,96.72415,99.49538,99.32744,100.5775,99.13836,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.4142100000000113,-1.4391399999999948
1813,7.0,data7,Children and young people,E07000109,Gravesham,95.20967,103.981,103.4042,102.9074,105.5921,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,10.38243,2.6847000000000065
1827,7.0,data7,Children and young people,E07000110,Maidstone,105.7341,107.1038,106.9737,111.1615,110.1537,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.419600000000003,-1.0078000000000031
1841,7.0,data7,Children and young people,E07000111,Sevenoaks,109.297,110.9122,114.2221,111.3201,113.8989,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.6019000000000005,2.578800000000001
1855,7.0,data7,Children and young people,E07000112,Folkestone and Hythe,94.0475,96.69738,101.5785,97.03546,98.46173,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.414230000000003,1.4262700000000024
1869,7.0,data7,Children and young people,E07000113,Swale,94.98554,98.45782,94.81126,99.87694,93.80086,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.1846800000000002,-6.076080000000005
1883,7.0,data7,Children and young people,E07000114,Thanet,88.11054,92.4268,88.21623,87.00915,90.66796,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.5574199999999934,3.6588099999999883
1897,7.0,data7,Children and young people,E07000115,Tonbridge and Malling,107.0441,111.5517,114.7196,115.1056,114.8356,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,7.791499999999999,-0.269999999999996
1911,7.0,data7,Children and young people,E07000116,Tunbridge Wells,114.0936,115.6379,115.8776,121.3893,117.1874,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.0938000000000017,-4.201900000000009
