,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1928,10.0,data10,Access to services,E07000117,Burnley,108.8233,108.8462,109.2585,108.8462,108.5207,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.3025999999999982,-0.325499999999991
1942,10.0,data10,Access to services,E07000118,Chorley,98.95426,99.11301,99.49669,99.47636,99.03702,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.08275999999999328,-0.4393400000000014
1956,10.0,data10,Access to services,E07000119,Fylde,98.99964,99.18726,99.26095,99.30901,99.59457,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.5949300000000051,0.2855600000000038
1970,10.0,data10,Access to services,E07000120,Hyndburn,109.7173,109.5841,109.6609,109.8249,110.6422,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.924900000000008,0.817300000000003
1984,10.0,data10,Access to services,E07000121,Lancaster,98.73452,98.88268,99.08342,98.98989,97.37223,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.3622900000000016,-1.6176600000000008
1998,10.0,data10,Access to services,E07000122,Pendle,103.046,103.1363,102.8693,102.8693,103.3092,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.26319999999999766,0.4399000000000086
2012,10.0,data10,Access to services,E07000123,Preston,104.6134,104.4694,104.5096,104.4609,104.3683,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.24509999999999366,-0.09259999999999025
2026,10.0,data10,Access to services,E07000124,Ribble Valley,87.92595,88.25404,88.23928,88.23928,88.61596,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.6900100000000009,0.37668000000000745
2040,10.0,data10,Access to services,E07000125,Rossendale,101.1072,101.2736,100.6197,100.6197,100.6197,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.48750000000001137,0.0
2054,10.0,data10,Access to services,E07000126,South Ribble,103.9569,103.9569,103.9608,104.0077,103.5688,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.38810000000000855,-0.43890000000000384
2068,10.0,data10,Access to services,E07000127,West Lancashire,89.02212,89.02212,88.89675,88.80539,90.09107,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.068950000000001,1.2856799999999993
2082,10.0,data10,Access to services,E07000128,Wyre,99.92151,99.8003,99.59992,99.2811,99.13298,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.7885299999999944,-0.1481199999999916
2096,10.0,data10,Access to services,E07000129,Blaby,96.45217,96.55292,96.1532,96.14883,98.05989,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.6077200000000005,1.911059999999992
2110,10.0,data10,Access to services,E07000130,Charnwood,99.4792,99.51587,99.48743,99.6664,99.95749,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.4782900000000012,0.2910900000000112
2124,10.0,data10,Access to services,E07000131,Harborough,89.72693,89.88615,89.88615,90.10925,90.39922,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.6722900000000038,0.28996999999999673
2138,10.0,data10,Access to services,E07000132,Hinckley and Bosworth,96.28455,96.24691,96.11581,95.82551,96.19479,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.08975999999999829,0.3692800000000034
2152,10.0,data10,Access to services,E07000133,Melton,81.6621,81.6621,81.14762,81.14762,81.2307,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.43139999999999645,0.08307999999999538
2166,10.0,data10,Access to services,E07000134,North West Leicestershire,93.51617,93.51617,93.66626,93.5123,93.21297,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.3032000000000039,-0.29932999999999765
2180,10.0,data10,Access to services,E07000135,Oadby and Wigston,105.1729,104.8628,104.8628,104.7115,104.7763,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.3965999999999923,0.0648000000000053
2194,10.0,data10,Access to services,E07000136,Boston,84.18127,84.58258,84.60158,84.61359,85.80137,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.6201000000000079,1.1877800000000036
2208,10.0,data10,Access to services,E07000137,East Lindsey,78.99547,79.14757,78.5931,79.56578,79.02775,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.032280000000000086,-0.5380300000000062
2222,10.0,data10,Access to services,E07000138,Lincoln,103.819,103.8445,103.856,103.856,102.3289,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-1.4900999999999982,-1.5270999999999901
2236,10.0,data10,Access to services,E07000139,North Kesteven,89.43291,89.46253,89.50278,89.5437,90.2361,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.8031899999999865,0.6923999999999921
2250,10.0,data10,Access to services,E07000140,South Holland,79.8438,79.8438,79.8438,79.67308,80.74574,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.9019399999999962,1.072659999999999
2264,10.0,data10,Access to services,E07000141,South Kesteven,89.09268,89.09268,89.04374,89.04374,88.55249,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.5401899999999955,-0.49124999999999375
2278,10.0,data10,Access to services,E07000142,West Lindsey,79.77977,79.98616,80.12841,80.26033,80.11602,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.3362500000000068,-0.14430999999999017
2292,10.0,data10,Access to services,E07000143,Breckland,79.68576,79.68576,79.56982,79.68576,80.69691,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.0111500000000007,1.0111500000000007
2306,10.0,data10,Access to services,E07000144,Broadland,85.61364,85.12494,85.12662,84.96683,85.67272,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.05907999999999447,0.7058899999999966
2320,10.0,data10,Access to services,E07000145,Great Yarmouth,98.39694,98.21336,98.2209,98.42147,99.43833,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.0413899999999927,1.016859999999994
2334,10.0,data10,Access to services,E07000146,King's Lynn and West Norfolk,83.37662,82.13173,82.12491,82.09178,83.12464,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.2519800000000032,1.0328599999999994
2348,10.0,data10,Access to services,E07000147,North Norfolk,75.98601,75.98601,75.98713,75.99138,77.32541,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.339400000000012,1.3340299999999985
2362,10.0,data10,Access to services,E07000148,Norwich,106.3108,106.2194,105.8437,105.9116,105.1998,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.1110000000000042,-0.7118000000000109
2376,10.0,data10,Access to services,E07000149,South Norfolk,77.07884,77.07796,76.64603,76.63175,77.57894,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.5001000000000033,0.9471900000000062
2390,10.0,data10,Access to services,E07000163,Craven,89.48371,89.48371,88.63246,89.11785,89.32993,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.15377999999999759,0.21208000000000027
2404,10.0,data10,Access to services,E07000164,Hambleton,76.15159,76.15159,76.32008,76.06101,76.19457,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.04298000000000002,0.1335600000000028
2418,10.0,data10,Access to services,E07000165,Harrogate,90.22915,89.6638,89.58106,89.63445,89.58585,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.6433000000000106,-0.048600000000007526
2432,10.0,data10,Access to services,E07000166,Richmondshire,76.42758,76.15609,76.16811,76.46251,76.25387,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.1737099999999998,-0.2086399999999884
2446,10.0,data10,Access to services,E07000167,Ryedale,73.63031,73.63031,73.4539,73.45238,73.77081,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.14050000000000296,0.3184299999999922
2460,10.0,data10,Access to services,E07000168,Scarborough,95.03992,95.23353,95.08168,94.39377,94.61523,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.42468999999999824,0.22145999999999333
2474,10.0,data10,Access to services,E07000169,Selby,83.97747,83.97747,83.96843,83.94501,83.94501,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.03246000000000038,0.0
2488,10.0,data10,Access to services,E07000170,Ashfield,100.714,100.6973,100.704,100.4917,100.8762,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.16219999999999857,0.38450000000000273
2502,10.0,data10,Access to services,E07000171,Bassetlaw,91.70634,91.70634,89.61395,89.74038,90.66682,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-1.039519999999996,0.9264399999999995
2516,10.0,data10,Access to services,E07000172,Broxtowe,103.9426,104.1859,104.0809,104.1002,103.4541,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.48850000000000193,-0.6461000000000041
2530,10.0,data10,Access to services,E07000173,Gedling,102.6305,102.6305,102.7138,102.6685,102.9798,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.3492999999999995,0.3113000000000028
2544,10.0,data10,Access to services,E07000174,Mansfield,101.1566,100.7894,100.765,100.7469,100.011,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-1.1456000000000017,-0.7359000000000009
2558,10.0,data10,Access to services,E07000175,Newark and Sherwood,92.75051,92.75051,92.163,91.89813,92.42163,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.3288800000000123,0.5234999999999985
2572,10.0,data10,Access to services,E07000176,Rushcliffe,94.81841,94.4175,94.4175,94.26323,95.3522,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.5337899999999962,1.0889700000000033
2586,10.0,data10,Access to services,E07000177,Cherwell,91.41812,91.41812,91.46847,91.57976,91.37507,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.043050000000008026,-0.20468999999999937
2600,10.0,data10,Access to services,E07000178,Oxford,107.8172,107.8681,107.7932,107.1867,107.1226,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.6945999999999941,-0.06409999999999627
