,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1783,5.0,data5,Behavioural risk factors,E07000107,Dartford,97.538,99.18741,104.0723,104.1432,93.22626,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-4.31174,-10.916939999999997
1797,5.0,data5,Behavioural risk factors,E07000108,Dover,100.8447,104.6392,105.1076,107.5047,102.7509,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.9061999999999983,-4.753799999999998
1811,5.0,data5,Behavioural risk factors,E07000109,Gravesham,97.88815,99.8051,92.65515,94.37982,94.26,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.628149999999991,-0.11981999999999005
1825,5.0,data5,Behavioural risk factors,E07000110,Maidstone,105.0658,105.6476,104.85,101.8155,100.2015,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-4.8643,-1.6140000000000043
1839,5.0,data5,Behavioural risk factors,E07000111,Sevenoaks,109.5281,111.5176,114.0424,111.0252,111.7039,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.1758000000000095,0.6787000000000063
1853,5.0,data5,Behavioural risk factors,E07000112,Folkestone and Hythe,103.1732,103.8634,102.2872,103.9151,105.2607,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.0875000000000057,1.3456000000000046
1867,5.0,data5,Behavioural risk factors,E07000113,Swale,97.3571,99.42662,100.674,98.88185,98.58999,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.2328899999999976,-0.2918599999999998
1881,5.0,data5,Behavioural risk factors,E07000114,Thanet,93.57224,98.28406,99.67679,95.80365,92.06453,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.5077099999999888,-3.7391199999999998
1895,5.0,data5,Behavioural risk factors,E07000115,Tonbridge and Malling,109.9094,109.1404,113.6289,112.7454,108.3754,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.534000000000006,-4.3700000000000045
1909,5.0,data5,Behavioural risk factors,E07000116,Tunbridge Wells,110.737,111.8223,113.1361,113.2183,115.1145,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.377500000000012,1.8962000000000074
1923,5.0,data5,Behavioural risk factors,E07000117,Burnley,88.96585,90.22605,96.83972,85.58743,84.99584,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-3.970010000000002,-0.5915899999999965
1937,5.0,data5,Behavioural risk factors,E07000118,Chorley,97.9688,102.5011,104.6274,106.2256,98.75714,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.7883400000000051,-7.468459999999993
1951,5.0,data5,Behavioural risk factors,E07000119,Fylde,102.7172,99.71608,105.6367,104.4956,108.5514,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,5.834199999999996,4.055800000000005
1965,5.0,data5,Behavioural risk factors,E07000120,Hyndburn,93.08111,89.23612,86.94988,91.53688,93.82028,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.7391700000000014,2.2834000000000003
1979,5.0,data5,Behavioural risk factors,E07000121,Lancaster,107.035,108.3067,107.1514,104.2866,104.6204,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-2.414599999999993,0.33379999999999654
1993,5.0,data5,Behavioural risk factors,E07000122,Pendle,84.50979,92.8353,91.91384,97.14353,94.91994,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,10.410150000000002,-2.2235900000000015
2007,5.0,data5,Behavioural risk factors,E07000123,Preston,97.55475,97.94645,92.9593,95.1927,99.26153,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.7067799999999949,4.068829999999991
2021,5.0,data5,Behavioural risk factors,E07000124,Ribble Valley,110.7215,109.7507,113.3363,113.7321,116.5176,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,5.796099999999996,2.785499999999999
2035,5.0,data5,Behavioural risk factors,E07000125,Rossendale,91.41304,88.48359,92.26825,92.15553,98.08233,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,6.669290000000004,5.9268
2049,5.0,data5,Behavioural risk factors,E07000126,South Ribble,101.1846,107.193,101.6838,98.17938,97.15025,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-4.034350000000003,-1.029129999999995
2063,5.0,data5,Behavioural risk factors,E07000127,West Lancashire,98.01872,98.58673,100.5237,100.0315,99.62743,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.608710000000002,-0.40406999999999016
2077,5.0,data5,Behavioural risk factors,E07000128,Wyre,93.26193,95.48277,100.7254,101.0486,96.85819,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,3.5962599999999867,-4.19041
2091,5.0,data5,Behavioural risk factors,E07000129,Blaby,99.41567,102.6569,104.4758,104.0201,104.5746,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,5.158929999999998,0.5545000000000044
2105,5.0,data5,Behavioural risk factors,E07000130,Charnwood,105.9293,108.2742,101.8921,106.2403,100.6224,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-5.306899999999999,-5.617900000000006
2119,5.0,data5,Behavioural risk factors,E07000131,Harborough,104.7821,106.9243,111.4642,111.5165,112.9357,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,8.153599999999997,1.4192000000000036
2133,5.0,data5,Behavioural risk factors,E07000132,Hinckley and Bosworth,100.5671,104.9612,103.7907,102.3179,101.6908,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.1236999999999995,-0.6270999999999987
2147,5.0,data5,Behavioural risk factors,E07000133,Melton,102.5677,101.7896,106.1322,107.2673,104.9302,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.362499999999997,-2.3371000000000066
2161,5.0,data5,Behavioural risk factors,E07000134,North West Leicestershire,101.2582,101.7508,105.0843,99.41101,105.0747,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.816500000000005,5.6636900000000026
2175,5.0,data5,Behavioural risk factors,E07000135,Oadby and Wigston,104.5787,104.2407,102.9907,97.64737,96.45891,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-8.119789999999995,-1.188459999999992
2189,5.0,data5,Behavioural risk factors,E07000136,Boston,92.13006,91.2005,90.23759,90.0864,91.30766,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.8224000000000018,1.221260000000001
2203,5.0,data5,Behavioural risk factors,E07000137,East Lindsey,105.1856,101.7472,94.75149,94.67494,99.50536,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-5.680239999999998,4.8304199999999895
2217,5.0,data5,Behavioural risk factors,E07000138,Lincoln,100.1941,98.55661,99.02675,91.89566,93.54203,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-6.652070000000009,1.6463699999999903
2231,5.0,data5,Behavioural risk factors,E07000139,North Kesteven,109.684,108.5812,105.7205,109.4786,109.1433,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.5407000000000011,-0.3353000000000037
2245,5.0,data5,Behavioural risk factors,E07000140,South Holland,95.46583,91.67665,95.41343,93.42303,93.89221,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-1.5736199999999911,0.4691800000000086
2259,5.0,data5,Behavioural risk factors,E07000141,South Kesteven,102.744,103.9804,104.838,100.9316,104.5613,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.817300000000003,3.6296999999999997
2273,5.0,data5,Behavioural risk factors,E07000142,West Lindsey,100.3219,101.9967,101.0289,98.83715,98.02631,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.2955900000000042,-0.8108399999999989
2287,5.0,data5,Behavioural risk factors,E07000143,Breckland,92.75041,97.96553,102.8799,99.83233,101.7361,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,8.985689999999991,1.9037699999999944
2301,5.0,data5,Behavioural risk factors,E07000144,Broadland,110.0637,113.7323,110.0987,104.4934,110.6692,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.6055000000000064,6.1758000000000095
2315,5.0,data5,Behavioural risk factors,E07000145,Great Yarmouth,87.42681,89.80198,94.96634,93.13226,83.94196,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-3.4848500000000087,-9.190300000000008
2329,5.0,data5,Behavioural risk factors,E07000146,King's Lynn and West Norfolk,102.364,98.8614,94.38543,95.18776,99.91872,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.445280000000011,4.730959999999996
2343,5.0,data5,Behavioural risk factors,E07000147,North Norfolk,107.4178,108.4792,113.9874,109.2529,103.9976,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-3.420199999999994,-5.255299999999991
2357,5.0,data5,Behavioural risk factors,E07000148,Norwich,100.332,99.58231,102.8732,97.93099,99.31144,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.020559999999989,1.3804500000000104
2371,5.0,data5,Behavioural risk factors,E07000149,South Norfolk,111.6493,111.1105,112.284,113.7229,113.0741,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.4248000000000047,-0.6487999999999943
2385,5.0,data5,Behavioural risk factors,E07000163,Craven,106.841,110.7504,111.9301,111.234,111.6625,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,4.8215,0.42849999999999966
2399,5.0,data5,Behavioural risk factors,E07000164,Hambleton,109.0561,110.4013,104.8565,108.2925,110.0161,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.9599999999999937,1.7235999999999905
2413,5.0,data5,Behavioural risk factors,E07000165,Harrogate,107.2876,109.9774,109.453,107.0155,108.8925,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.6049000000000007,1.8769999999999953
2427,5.0,data5,Behavioural risk factors,E07000166,Richmondshire,111.8955,112.2316,117.4339,116.5209,113.4467,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.5512000000000086,-3.0741999999999905
2441,5.0,data5,Behavioural risk factors,E07000167,Ryedale,105.8844,104.6183,107.5632,105.1332,108.8217,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,2.9373000000000076,3.6885000000000048
2455,5.0,data5,Behavioural risk factors,E07000168,Scarborough,99.22784,101.9153,100.1578,101.8678,100.31,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.0821600000000018,-1.5578000000000003
2469,5.0,data5,Behavioural risk factors,E07000169,Selby,109.165,107.7072,101.7734,107.8031,105.531,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-3.6340000000000003,-2.2720999999999947
2483,5.0,data5,Behavioural risk factors,E07000170,Ashfield,98.14029,93.39562,95.99275,91.76907,93.2701,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-4.870189999999994,1.50103
2497,5.0,data5,Behavioural risk factors,E07000171,Bassetlaw,95.10322,99.5328,96.80796,98.10087,96.3288,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.2255800000000079,-1.7720699999999994
2511,5.0,data5,Behavioural risk factors,E07000172,Broxtowe,107.7824,105.4959,104.9658,109.935,105.5726,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.2098000000000013,-4.362400000000008
2525,5.0,data5,Behavioural risk factors,E07000173,Gedling,105.6814,106.7609,108.0307,104.1366,103.547,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.1343999999999994,-0.5896000000000043
2539,5.0,data5,Behavioural risk factors,E07000174,Mansfield,90.21244,88.33599,94.5611,90.96282,90.6764,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.46396000000000015,-0.28641999999999257
2553,5.0,data5,Behavioural risk factors,E07000175,Newark and Sherwood,105.3303,106.2563,108.9836,104.3833,102.3886,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.9416999999999973,-1.9947000000000088
2567,5.0,data5,Behavioural risk factors,E07000176,Rushcliffe,110.2996,109.7022,115.9957,117.3682,114.5614,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,4.261800000000008,-2.8067999999999955
2581,5.0,data5,Behavioural risk factors,E07000177,Cherwell,100.9706,107.8244,105.1852,104.9446,103.0735,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.102899999999991,-1.8710999999999984
2595,5.0,data5,Behavioural risk factors,E07000178,Oxford,114.4315,113.4872,111.3206,113.1072,111.69,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.741500000000002,-1.4172000000000082
2609,5.0,data5,Behavioural risk factors,E07000179,South Oxfordshire,113.6708,111.3224,115.8146,115.5553,113.3594,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.3114000000000061,-2.195900000000009
2623,5.0,data5,Behavioural risk factors,E07000180,Vale of White Horse,109.619,110.2977,119.5883,117.1461,112.5457,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.9266999999999967,-4.600400000000008
2637,5.0,data5,Behavioural risk factors,E07000181,West Oxfordshire,102.1333,106.5805,110.5724,110.4563,111.1967,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,9.063400000000001,0.7404000000000082
2651,5.0,data5,Behavioural risk factors,E07000187,Mendip,105.394,109.3747,107.2163,111.1923,111.8499,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,6.4559,0.6576000000000022
2665,5.0,data5,Behavioural risk factors,E07000188,Sedgemoor,100.1626,100.2826,99.65668,100.7547,97.9691,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.1935000000000002,-2.7856000000000023
2679,5.0,data5,Behavioural risk factors,E07000189,South Somerset,106.6669,108.4302,106.7164,104.4646,108.1155,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,1.448599999999999,3.650899999999993
2693,5.0,data5,Behavioural risk factors,E07000192,Cannock Chase,93.19742,90.50163,93.27037,99.81473,94.82722,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.629800000000003,-4.98751
2707,5.0,data5,Behavioural risk factors,E07000193,East Staffordshire,100.3976,96.82826,101.2758,100.3821,97.52579,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.8718099999999964,-2.8563099999999935
2721,5.0,data5,Behavioural risk factors,E07000194,Lichfield,98.9264,102.6187,105.9299,103.0529,105.985,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,7.058599999999998,2.9321000000000055
2735,5.0,data5,Behavioural risk factors,E07000195,Newcastle-under-Lyme,98.46884,95.69625,97.39468,100.2724,97.61148,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.8573599999999999,-2.6609200000000044
2749,5.0,data5,Behavioural risk factors,E07000196,South Staffordshire,104.3855,102.6781,107.5185,107.5766,102.9005,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-1.4849999999999994,-4.676100000000005
2763,5.0,data5,Behavioural risk factors,E07000197,Stafford,106.9821,106.4652,104.5266,105.8404,105.2988,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-1.6833000000000027,-0.5416000000000025
2777,5.0,data5,Behavioural risk factors,E07000198,Staffordshire Moorlands,96.45489,104.3751,100.348,102.781,104.2254,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,7.770509999999987,1.4443999999999875
2791,5.0,data5,Behavioural risk factors,E07000199,Tamworth,96.91787,97.73797,98.60667,99.11143,92.51653,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-4.4013399999999905,-6.5948999999999955
2805,5.0,data5,Behavioural risk factors,E07000200,Babergh,99.09661,109.0541,109.2541,105.6269,107.2249,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,8.128290000000007,1.597999999999999
2819,5.0,data5,Behavioural risk factors,E07000202,Ipswich,99.31234,100.3589,99.46008,95.91853,90.30717,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-9.005170000000007,-5.611360000000005
2833,5.0,data5,Behavioural risk factors,E07000203,Mid Suffolk,104.9487,105.8088,109.2307,110.7764,112.005,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,7.056299999999993,1.2286000000000001
2847,5.0,data5,Behavioural risk factors,E07000207,Elmbridge,111.3707,112.4866,114.0292,114.0373,114.3537,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.983000000000004,0.31640000000000157
2861,5.0,data5,Behavioural risk factors,E07000208,Epsom and Ewell,109.2789,112.595,115.0996,110.0038,106.6082,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.6706999999999965,-3.3956000000000017
2875,5.0,data5,Behavioural risk factors,E07000209,Guildford,109.8735,111.0794,113.4807,109.8375,110.4716,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.5980999999999881,0.6340999999999894
2889,5.0,data5,Behavioural risk factors,E07000210,Mole Valley,114.8025,116.3054,109.0155,109.4166,111.9478,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.854699999999994,2.5311999999999983
2903,5.0,data5,Behavioural risk factors,E07000211,Reigate and Banstead,106.7371,105.9218,110.5367,110.5593,109.3085,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.571399999999997,-1.2507999999999981
2917,5.0,data5,Behavioural risk factors,E07000212,Runnymede,100.3961,98.76989,104.9496,106.089,101.2241,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.828000000000003,-4.864899999999992
2931,5.0,data5,Behavioural risk factors,E07000213,Spelthorne,98.15047,99.90861,104.3702,102.9288,98.92599,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.7755200000000002,-4.002809999999997
2945,5.0,data5,Behavioural risk factors,E07000214,Surrey Heath,99.93773,104.0251,108.2388,109.9229,106.8177,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.87997,-3.1051999999999964
2959,5.0,data5,Behavioural risk factors,E07000215,Tandridge,97.95532,104.7146,115.5939,106.2879,109.6471,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,11.691779999999994,3.3592000000000013
2973,5.0,data5,Behavioural risk factors,E07000216,Waverley,117.4858,117.9128,118.2264,119.3085,117.5331,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.047300000000007,-1.7753999999999905
2987,5.0,data5,Behavioural risk factors,E07000217,Woking,105.6664,104.7369,106.6906,105.5511,106.1053,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.43890000000000384,0.5541999999999945
3001,5.0,data5,Behavioural risk factors,E07000218,North Warwickshire,102.8811,101.3082,104.5273,99.88987,101.2994,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-1.5816999999999979,1.4095300000000037
3015,5.0,data5,Behavioural risk factors,E07000219,Nuneaton and Bedworth,97.78229,94.78727,91.71096,93.18188,95.60239,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.1799000000000035,2.420509999999993
3029,5.0,data5,Behavioural risk factors,E07000220,Rugby,102.8249,101.3638,102.4094,95.96203,99.91267,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.912229999999994,3.950640000000007
3043,5.0,data5,Behavioural risk factors,E07000221,Stratford-on-Avon,108.9395,111.8721,111.8167,109.3736,111.4735,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,2.534000000000006,2.099900000000005
3057,5.0,data5,Behavioural risk factors,E07000222,Warwick,118.1557,110.7195,106.2173,107.9212,112.6988,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-5.45689999999999,4.777600000000007
3071,5.0,data5,Behavioural risk factors,E07000223,Adur,100.9135,104.1699,108.6585,103.4345,111.4547,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,10.541200000000003,8.020200000000003
3085,5.0,data5,Behavioural risk factors,E07000224,Arun,111.4483,104.9859,103.6724,104.9206,104.2088,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-7.239500000000007,-0.7117999999999967
3099,5.0,data5,Behavioural risk factors,E07000225,Chichester,109.1498,109.1382,112.013,114.0759,112.6067,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.4569000000000045,-1.4692000000000007
3113,5.0,data5,Behavioural risk factors,E07000226,Crawley,97.18234,96.59364,101.3525,96.97451,93.75284,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.4294999999999902,-3.221669999999989
3127,5.0,data5,Behavioural risk factors,E07000227,Horsham,112.9094,113.9165,106.6244,109.3677,113.217,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.30759999999999366,3.8492999999999995
3141,5.0,data5,Behavioural risk factors,E07000228,Mid Sussex,114.1316,114.5127,109.121,113.5735,115.5737,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.4420999999999964,2.0002000000000066
3155,5.0,data5,Behavioural risk factors,E07000229,Worthing,104.2322,105.1592,107.4848,104.2475,110.3872,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.155000000000001,6.139700000000005
3169,5.0,data5,Behavioural risk factors,E07000234,Bromsgrove,105.479,108.4421,107.173,109.4856,107.0491,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.5700999999999965,-2.4365000000000094
3183,5.0,data5,Behavioural risk factors,E07000235,Malvern Hills,111.584,110.7837,110.6945,107.8409,109.5353,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.0486999999999966,1.6944000000000017
3197,5.0,data5,Behavioural risk factors,E07000236,Redditch,95.83464,96.7692,95.00691,93.19386,97.32022,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.485580000000013,4.126360000000005
3211,5.0,data5,Behavioural risk factors,E07000237,Worcester,103.5985,107.9439,106.1974,105.2869,102.8804,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.7181000000000068,-2.4065000000000083
3225,5.0,data5,Behavioural risk factors,E07000238,Wychavon,106.8168,106.5778,103.6643,112.4884,113.6517,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,6.834900000000005,1.1633000000000067
3239,5.0,data5,Behavioural risk factors,E07000239,Wyre Forest,105.0765,106.4015,101.0606,102.5435,102.0307,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-3.0458,-0.5127999999999986
3253,5.0,data5,Behavioural risk factors,E07000240,St Albans,115.8421,114.9612,115.0487,110.0838,114.525,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.3170999999999964,4.441200000000009
3267,5.0,data5,Behavioural risk factors,E07000241,Welwyn Hatfield,103.8618,104.3222,103.1686,103.3428,99.40562,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.456180000000003,-3.937179999999998
3281,5.0,data5,Behavioural risk factors,E07000242,East Hertfordshire,110.2956,110.2304,110.6504,111.2462,109.0402,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.2553999999999945,-2.206000000000003
3295,5.0,data5,Behavioural risk factors,E07000243,Stevenage,99.92492,95.95764,96.75832,93.19979,98.51127,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.413650000000004,5.311480000000003
3309,5.0,data5,Behavioural risk factors,E07000244,East Suffolk,101.8588,100.7131,104.2575,102.3206,105.4627,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.603899999999996,3.1420999999999992
3323,5.0,data5,Behavioural risk factors,E07000245,West Suffolk,98.69098,103.2486,102.7584,104.3359,103.3531,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.662120000000002,-0.9827999999999975
3337,5.0,data5,Behavioural risk factors,E07000246,Somerset West and Taunton,105.6658,108.4607,106.6123,102.8823,108.5748,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.908999999999992,5.6924999999999955
3351,5.0,data5,Behavioural risk factors,E08000001,Bolton,91.54612,92.0976,93.92493,94.51054,86.40081,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-5.145309999999995,-8.109729999999999
3365,5.0,data5,Behavioural risk factors,E08000002,Bury,97.69203,97.14561,97.80981,95.13868,97.34443,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.3475999999999999,2.205750000000009
3379,5.0,data5,Behavioural risk factors,E08000003,Manchester,87.85935,88.96,92.9828,94.04473,90.68141,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.8220599999999934,-3.3633200000000016
3393,5.0,data5,Behavioural risk factors,E08000004,Oldham,90.17456,91.67035,89.55243,88.39698,88.03098,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-2.14358,-0.36599999999999966
3407,5.0,data5,Behavioural risk factors,E08000005,Rochdale,84.87112,87.86102,91.45523,88.30898,88.8873,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,4.016179999999991,0.5783199999999908
3421,5.0,data5,Behavioural risk factors,E08000006,Salford,85.95737,90.48582,91.77323,91.4295,92.32773,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,6.370360000000005,0.8982299999999981
3435,5.0,data5,Behavioural risk factors,E08000007,Stockport,100.2774,104.1251,106.9128,102.9423,100.812,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.5345999999999975,-2.1303000000000054
3449,5.0,data5,Behavioural risk factors,E08000008,Tameside,91.00252,91.64498,92.48084,93.6401,90.43817,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.5643500000000046,-3.2019300000000044
3463,5.0,data5,Behavioural risk factors,E08000009,Trafford,98.26805,101.2412,104.2292,102.1501,105.6841,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,7.4160499999999985,3.534000000000006
3477,5.0,data5,Behavioural risk factors,E08000010,Wigan,91.54825,92.11502,94.26064,93.23158,92.01454,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.46629000000000076,-1.2170399999999972
3491,5.0,data5,Behavioural risk factors,E08000011,Knowsley,87.88766,89.74882,90.65604,87.14071,85.30773,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-2.5799299999999903,-1.832979999999992
3505,5.0,data5,Behavioural risk factors,E08000012,Liverpool,89.43334,91.55593,94.91119,92.76974,90.55974,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.1264000000000038,-2.2099999999999937
3519,5.0,data5,Behavioural risk factors,E08000013,St. Helens,93.33805,93.16468,91.62035,94.15923,94.59024,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.2521899999999988,0.43101000000000056
3533,5.0,data5,Behavioural risk factors,E08000014,Sefton,93.50932,94.52126,96.61214,92.73636,93.45129,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.058030000000002246,0.7149299999999954
3547,5.0,data5,Behavioural risk factors,E08000015,Wirral,92.78412,95.96083,99.04321,96.34888,95.65932,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.8751999999999924,-0.6895600000000002
3561,5.0,data5,Behavioural risk factors,E08000016,Barnsley,90.28871,89.98683,91.94102,91.10377,90.06945,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.21925999999999135,-1.034319999999994
3575,5.0,data5,Behavioural risk factors,E08000017,Doncaster,87.29639,92.27537,95.88822,91.93262,90.91724,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,3.6208500000000043,-1.0153799999999933
3589,5.0,data5,Behavioural risk factors,E08000018,Rotherham,96.4771,92.1763,91.51876,87.98344,88.17976,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-8.297339999999991,0.19632000000000005
